,summary,Impacts,Mitigation,Hazard,Causes,word
nachbeben bei,7.2221734528028705,-0.007377445058633835,-0.014700872321553907,0.006255100897894738,0.019170540323708,nachbeben bei
bei weit+er+en,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,bei weit+er+en
erd+stoß+en afghanisch+en,9.91092971549497,-0.008987487103912003,-0.009477970250322704,0.0051009821073145336,0.0157932654468252,erd+stoß+en afghanisch+en
erdbeben+gebiet donnerstag,15.070163068707886,-0.010668037108814433,-0.0036030918737942866,0.0037607907284904077,0.011842731179051257,erdbeben+gebiet donnerstag
abend,12.914223957987687,-0.010097105452759474,-0.005646966351874673,0.004231647620033932,0.013233848760490417,abend
donnerstag abend,12.914223957987687,-0.010097105452759474,-0.005646966351874673,0.004231647620033932,0.013233848760490417,donnerstag abend
abend freitag,11.702109152099489,-0.0097049185883062,-0.007022638528196903,0.004545879801537248,0.014160385960332943,abend freitag
freitag morgen,10.992655132863742,-0.009443614198422615,-0.007926137509461827,0.004751020573323625,0.014764418383301284,freitag morgen
morgen mindestens,10.184883035590786,-0.009110511157008543,-0.0090625926854413,0.005007609709188196,0.015518964339204877,morgen mindestens
soll+en acht,8.679421571084449,-0.008355828676191397,-0.01157388250832655,0.005568645141829638,0.0171648026421139,soll+en acht
acht provinz+en,8.762752715316967,-0.008403253483065747,-0.011418650869993979,0.005534211067665497,0.017063951814533237,acht provinz+en
provinz+en spür+en,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,provinz+en spür+en
bei nachbeben,8.13782095548047,-0.00802757807977427,-0.012638943498513834,0.005804003857855958,0.017853525742059576,bei nachbeben
provinz+en osten,4.867816606879959,-0.004733820846322275,-0.02249210129790069,0.007902591310523387,0.023943233213001097,provinz+en osten
La…,7.77400672342556,-0.007785204752564615,-0.013414948691073233,0.005974486476033755,0.01835173866770429,La…
osten la…,4.789554128857516,-0.004605007071664983,-0.02285001751342027,0.007976048708256776,0.02415455631212763,osten la…
+374,4.752852438645188,-0.004543211301080298,-0.023021078387062875,0.008011087049018104,0.0242553079549788,+374
la… +374,4.752852438645188,-0.004543211301080298,-0.023021078387062875,0.008011087049018104,0.0242553079549788,la… +374
+374 char+s,4.717623682063906,-0.004483034892207785,-0.023187260519963598,0.008045083009782626,0.02435303309331972,+374 char+s
treff+t afghanistan,9.357693878037542,-0.008720974306054667,-0.010369787666661134,0.00530069133396174,0.01637944266314461,treff+t afghanistan
nan wenig+e,7.6560780485750835,-0.007702378677935566,-0.013678127805686106,0.006032110869486858,0.01852000916744609,nan wenig+e
afghanistan heute,6.793939685171764,-0.007021229334774163,-0.015804577316559813,0.006494034592836212,0.019866450598766204,afghanistan heute
abend ort+s+zeit,11.928769918250845,-0.00978308220845785,-0.00675033609514512,0.004483858410830806,0.013977632824029187,abend ort+s+zeit
ort+s+zeit erneut,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,ort+s+zeit erneut
+880,9.199167578874814,-0.008639699220887751,-0.010639571284943116,0.00536089771974383,0.016556018573515446,+880
erdbeben +880,9.199167578874814,-0.008639699220887751,-0.010639571284943116,0.00536089771974383,0.016556018573515446,erdbeben +880
+880 char+s,8.543819945080275,-0.008276980641853188,-0.011831209689762768,0.0056256535876272355,0.017331720857173084,+880 char+s
Erdbeben-Helferin,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,Erdbeben-Helferin
erdbeben+-+helfer+in bericht+et,9.051146319204905,-0.008561658190091002,-0.010897662514327099,0.0054184034058887415,0.016724612615598253,erdbeben+-+helfer+in bericht+et
bericht+et afghanistan,7.6560780485750835,-0.007702378677935566,-0.013678127805686106,0.006032110869486858,0.01852000916744609,bericht+et afghanistan
freigeschaufelten,5.8801808711657255,-0.006107870678228962,-0.018554454470337885,0.0070814567988163385,0.02157214390901804,freigeschaufelten
tod+es+zahl+en freigeschaufelt+en,5.8801808711657255,-0.006107870678228962,-0.018554454470337885,0.0070814567988163385,0.02157214390901804,tod+es+zahl+en freigeschaufelt+en
freigeschaufelt+en dorf,5.549005577671405,-0.005709770459128174,-0.01971879828026034,0.007326735565992103,0.022282069621014363,freigeschaufelt+en dorf
ansteigen,5.471760605837945,-0.005610533695305954,-0.0200059586840725,0.007386910054945173,0.022456023597617183,ansteigen
dorf an+steig+en,5.471760605837945,-0.005610533695305954,-0.0200059586840725,0.007386910054945173,0.022456023597617183,dorf an+steig+en
an+steig+en der,5.318922488265679,-0.0054063077341368945,-0.02059315240635448,0.007509563306325514,0.02281032928378607,an+steig+en der
beben afghanistan,11.087714809200472,0.029043513750987994,-0.02073184478579709,-0.007980365554810267,0.0020596917607937195,beben afghanistan
afghanistan tausend+en,4.92689658475322,-0.0048284896774584,-0.02222789207826382,0.007848239606368511,0.023786787996881876,afghanistan tausend+en
tausend+en mensch+en,4.843617329499594,-0.00469441279145496,-0.022601792001315485,0.007925124757578509,0.024008071867999664,tausend+en mensch+en
mensch+en leben,51.620686899273544,-0.0002882955578179719,0.005150518898499913,-0.0032985196831956287,-0.002588550064673459,mensch+en leben
leben ge+kost+et,40.88699352335378,0.025363924453248966,0.00767001895184657,-0.019348652461367695,-0.01704547930148303,leben ge+kost+et
Samira,4.867816606879959,-0.004733820846322275,-0.02249210129790069,0.007902591310523387,0.023943233213001097,Samira
Sayed,4.92689658475322,-0.0048284896774584,-0.02222789207826382,0.007848239606368511,0.023786787996881876,Sayed
samira sayed,4.92689658475322,-0.0048284896774584,-0.02222789207826382,0.007848239606368511,0.023786787996881876,samira sayed
Rahman,9.400264070598434,-0.008742408112703855,-0.010298470781799745,0.005284759636597135,0.01633270660554103,Rahman
sayed rahman,4.980703562030815,-0.00491285939484586,-0.021991583200724456,0.007799536459260616,0.02364653998472621,sayed rahman
rahman ort,5.1301511811751865,-0.005138427544309972,-0.021355829696972414,0.007668081678030651,0.023267707968325686,rahman ort
ort erzähl+t,5.220186486746158,-0.005268455926368237,-0.020986682317410837,0.007591467944963523,0.023046726728868563,ort erzähl+t
erzähl+t warum,5.331948316457375,-0.005424137832573294,-0.020542087206073024,0.007498917778227778,0.022779591880187362,erzähl+t warum
warum hilfe,5.471760605837945,-0.005610533695305954,-0.0200059586840725,0.007386910054945173,0.022456023597617183,warum hilfe
hilfe schwierig,5.614876367136298,-0.0057923966049870925,-0.019478776008970074,0.007276342108090607,0.022136325945802317,hilfe schwierig
schwierig worauf,5.968104676573805,-0.0062067343809989375,-0.018262168894472467,0.007019560413514532,0.02139277605548299,schwierig worauf
worauf an+komm+t,6.396204808924217,-0.006652620869559024,-0.0169279308732118,0.006735372955528013,0.02056813756720628,worauf an+komm+t
frau rahman,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,frau rahman
rahman kabul,7.5869487506289355,-0.00765278761941571,-0.013835217865710079,0.006066459325568232,0.018620279567135915,rahman kabul
kabul sie,8.543819945080275,-0.008276980641853188,-0.011831209689762768,0.0056256535876272355,0.017331720857173084,kabul sie
sie schwer+en,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,sie schwer+en
erdbeben direkt,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,erdbeben direkt
direkt betreff+en+en,8.434261212633878,-0.008211703068828423,-0.012043532691115763,0.005672623028469597,0.01746919943281989,direkt betreff+en+en
betreff+en+en provinz+en,10.213814108039895,-0.00912318464477301,-0.009019668775359826,0.00499794818161071,0.015490573014897965,betreff+en+en provinz+en
gefahren,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,gefahren
provinz+en ge+fahr+en,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,provinz+en ge+fahr+en
was sie,25.515976483474077,-0.012298724942308053,0.002480443771741251,0.00233434659037746,0.007610524140021708,was sie
sie ge+seh+en,5.9910917173884535,-0.00623214429392418,-0.018186840683672083,0.007003587398164014,0.021346474242918058,sie ge+seh+en
ge+seh+en sehr,5.818141119582921,-0.006036468135857803,-0.01876476819985181,0.007125913995009987,0.021700921575409496,ge+seh+en sehr
sehr tod,5.631957526613281,-0.005813530969432869,-0.01941724598395862,0.0072634095023987495,0.022098913856341707,sehr tod
besuchte,5.48678500182018,-0.005630038401008191,-0.019949613574436618,0.00737511288496507,0.022421926708170108,besuchte
ich besuch+te,5.48678500182018,-0.005630038401008191,-0.019949613574436618,0.00737511288496507,0.022421926708170108,ich besuch+te
besuch+te schwer,5.306055932584554,-0.005388615500179659,-0.02064378522429391,0.0075201147452810336,0.022840792363430933,besuch+te schwer
getroffenen,5.220186486746158,-0.005268455926368237,-0.020986682317410837,0.007591467944963523,0.023046726728868563,getroffenen
schwer ge+treff+en+en,5.220186486746158,-0.005268455926368237,-0.020986682317410837,0.007591467944963523,0.023046726728868563,schwer ge+treff+en+en
ge+treff+en+en provinz+en,5.088004414379244,-0.0050760764656726225,-0.021532146259918443,0.007704600936779369,0.0233729927471034,ge+treff+en+en provinz+en
+5917,4.9096275075078815,-0.004801041118784635,-0.022304600216237494,0.00786403065311742,0.02383224821270249,+5917
kunar +5917,4.9096275075078815,-0.004801041118784635,-0.022304600216237494,0.00786403065311742,0.02383224821270249,kunar +5917
+5917 chars,4.85967847044567,-0.0047206095876766215,-0.022528893364029457,0.007910151461529463,0.02396498849366519,+5917 chars
verbieten,5.866224617032971,0.018919610466250205,-0.026995213902411816,-0.0011045317075498208,0.013470475872849644,verbieten
taliban verbiet+en,5.866224617032971,0.018919610466250205,-0.026995213902411816,-0.0011045317075498208,0.013470475872849644,taliban verbiet+en
Hautkontakt,12.238921892254574,0.0037231721965194954,-0.010877488530833349,-1.0404165371337569e-05,0.009350566915316381,Hautkontakt
verbiet+en haut+kontakt,6.099575807412705,0.02419654164802497,-0.028119636706882226,-0.003115311863742847,0.011165695008209955,verbiet+en haut+kontakt
haut+kontakt helfer,6.52255501694044,0.037027098499091776,-0.031419976312180325,-0.007870762806811153,0.0059236772220543155,haut+kontakt helfer
helfer lass+en,6.800113906174757,0.048660639165455336,-0.034820865318433904,-0.01212420781666988,0.0013829135653133915,helfer lass+en
lass+en frau+en,7.153523644963047,0.06907018871541397,-0.04133225751810476,-0.019600325451757678,-0.006420294827728787,lass+en frau+en
frau+en trümmer+n,8.011160182308823,0.16570410276945502,-0.07719734688324194,-0.05710909992059881,-0.04449111064427671,frau+en trümmer+n
trümmer+n zurück,8.364872357818138,0.039949838106621616,-0.02849341629998923,-0.01028478750719948,0.0016833057136174927,trümmer+n zurück
afghanistan+s erneut,11.702109152099489,-0.0097049185883062,-0.007022638528196903,0.004545879801537248,0.014160385960332943,afghanistan+s erneut
erneut frau+en,11.173015284045889,0.036581745417093116,-0.023239460192682408,-0.01057930616312114,-0.0005720092756362892,erneut frau+en
frau+en folge+n,9.541411426599492,-0.010206501930793184,-0.00649289237890054,0.003836803087956812,0.014793379665779491,frau+en folge+n
folge+n leid+en,9.18324200850171,-0.015081208974453262,0.0057268643997210305,-0.0010909442041393378,0.010160351032388678,folge+n leid+en
Normen,8.70190793082097,-0.026611076500169615,0.03395171802164792,-0.012708442270689449,-0.001002375001143584,Normen
der norm+en,8.70190793082097,-0.026611076500169615,0.03395171802164792,-0.012708442270689449,-0.001002375001143584,der norm+en
Taliban-Regimes,8.499298121241592,-0.03715522446907382,0.058897709982282595,-0.023302045148211662,-0.011354742275649678,Taliban-Regimes
norm+en taliban+-+regime+s,8.499298121241592,-0.03715522446907382,0.058897709982282595,-0.023302045148211662,-0.011354742275649678,norm+en taliban+-+regime+s
taliban+-+regime+s setz+en,8.382249370793462,-0.06696407573788833,0.125086876340552,-0.05317826634185149,-0.04091794348501143,taliban+-+regime+s setz+en
setz+en rettung+s+kraft+en,9.199148499675346,-0.13890391668726018,0.26246517641146,-0.12508504837992762,-0.11297619653150157,setz+en rettung+s+kraft+en
enge,8.816151569691911,-0.049334358628317934,0.0868354259895674,-0.035445491476130506,-0.023671229330035154,enge
rettung+s+kraft+en eng+e,8.816151569691911,-0.049334358628317934,0.0868354259895674,-0.035445491476130506,-0.023671229330035154,rettung+s+kraft+en eng+e
eng+e grenze+n,8.883294240093383,-0.040616044651603046,0.06705429747086816,-0.026704109203671417,-0.015044587940744382,eng+e grenze+n
fühlte,8.313493467723147,-0.03300610005083953,0.04908958480934412,-0.019180052305010624,-0.007104628872101277,fühlte
wären,11.574969812307847,-0.01092497810058094,-0.003949752865599779,0.0033153015741697357,0.013006945087540614,wären
fühl+te sei,6.235340591843235,-0.00909803463140079,-0.010677686729424055,0.004226475476415199,0.01827687698210209,fühl+te sei
sei frau+en,6.528428814892231,-0.006779623236177393,-0.016543001636058197,0.006652887438510698,0.02032845343819015,sei frau+en
unsichtbar,12.380669230069978,4.482623964119908e-06,-0.009497253424028618,0.001151572092876717,0.01043347327805742,unsichtbar
frau+en un+sicht+bar,6.793939685171764,-0.007021229334774163,-0.015804577316559813,0.006494034592836212,0.019866450598766204,frau+en un+sicht+bar
un+sicht+bar sag+t,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,un+sicht+bar sag+t
sag+t helfer,8.13782095548047,-0.00802757807977427,-0.012638943498513834,0.005804003857855958,0.017853525742059576,sag+t helfer
sic…,11.3344401983473,-0.018693660037040646,0.015491310806995635,-0.004479124636649441,0.0053964864179994795,sic…
fühl+te sic…,4.830991979788636,-0.029676738086229896,0.03994751565785919,-0.017153789289750303,-0.0008333216925379654,fühl+te sic…
sic… +2087,4.778348883250763,-0.027210056830211177,0.03399865448220338,-0.014717669994235046,0.0016763739531208376,sic… +2087
wenn rettung,6.191619002073647,-0.006446508635318271,-0.017547977041598876,0.006867774071753101,0.02095255415709937,wenn rettung
Berührung,6.42810738829588,-0.00668369335201328,-0.016833957438967487,0.006715256066401687,0.020509696095267267,Berührung
rettung berührung,6.42810738829588,-0.00668369335201328,-0.016833957438967487,0.006715256066401687,0.020509696095267267,rettung berührung
berührung mann+er,7.066112979138339,-0.0072520537695115045,-0.015091451323538058,0.0063398589025171394,0.019417539675320204,berührung mann+er
erfordert,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,erfordert
mann+er erforder+t,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,mann+er erforder+t
erforder+t frau+en,8.3303878578875,-0.00814846245773101,-0.01224861363554867,0.005717931098224748,0.017601775649381778,erforder+t frau+en
frau+en bleib+en,9.199167578874814,-0.008639699220887751,-0.010639571284943116,0.00536089771974383,0.016556018573515446,frau+en bleib+en
bleib+en erdbeben,29.96567445815439,-0.012718646498698399,0.004097812107012989,0.0019496678260804924,0.006465153828826096,bleib+en erdbeben
afghanistan un+sicht+bar,8.372940061629176,0.007441251125240217,-0.01734368163640114,0.0006228630973724669,0.012506707648529349,afghanistan un+sicht+bar
un+sicht+bar trümmer+n,8.50928375886536,0.14684181504593444,-0.06851929822000614,-0.04984930979080615,-0.037720998979444365,un+sicht+bar trümmer+n
trümmer+n nach,9.142969045144216,0.022031476641861433,-0.020991421260432384,-0.004675355340216624,0.006630853869492985,trümmer+n nach
erdbeben wart+en,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,erdbeben wart+en
wart+en viel+e,14.145767118568541,-0.010439964090165002,-0.004425330817655164,0.0039507695645659684,0.012404397207624044,wart+en viel+e
viel+e frau+en,12.83056883047608,-0.010071946054938836,-0.0057359188023348206,0.00425203329454084,0.013294003423347403,viel+e frau+en
mädchen trümmer+n,8.50928375886536,0.14684181504593444,-0.06851929822000614,-0.04984930979080615,-0.037720998979444365,mädchen trümmer+n
trümmer+n rettung+s+kraft+e,6.819792810486917,-0.021844750052941942,0.15760870960163612,-0.10253574822529417,-0.0883507804791083,trümmer+n rettung+s+kraft+e
